# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Mon Nov 25 13:35:08 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0075779 -0.30000 9.00000 2.0029745102 2.5686686730    2.003  2.236  3.6669  2.123    4  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.311e-04 1.181e-03 3.106e-03 -1.000 7.723e-03 -0.821 1.443 0.637 -0.397 -1.006 -1.515 -2.259 -2.869 -2.948
0.0075779 -0.30000 9.00000 2.0030376911 2.5686713493    2.003  2.191  3.6702  2.181    4  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.311e-04 1.181e-03 3.106e-03 -1.000 7.723e-03 -0.708 1.475 0.710 -0.304 -0.902 -1.404 -2.136 -2.736 -2.812
0.0075779 -0.30000 9.00000 2.0031201839 2.5686748435    2.003  2.145  3.6736  2.241    4  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.311e-04 1.181e-03 3.106e-03 -1.000 7.723e-03 -0.593 1.510 0.787 -0.208 -0.795 -1.290 -2.010 -2.599 -2.674
0.0075779 -0.30000 9.00000 2.0032229424 2.5686791955    2.003  2.099  3.6770  2.300    4  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.311e-04 1.181e-03 3.106e-03 -1.000 7.723e-03 -0.478 1.547 0.863 -0.112 -0.689 -1.177 -1.884 -2.463 -2.537
0.0075779 -0.30000 9.00000 2.0033533573 2.5686847182    2.004  2.055  3.6801  2.358    4  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.311e-04 1.181e-03 3.106e-03 -1.000 7.723e-03 -0.367 1.586 0.940 -0.018 -0.585 -1.066 -1.762 -2.331 -2.404
0.0075779 -0.30000 9.00000 2.0035347939 2.5686924001    2.004  2.012  3.6832  2.412    4  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.311e-04 1.181e-03 3.106e-03 -1.000 7.723e-03 -0.261 1.625 1.014 0.073 -0.485 -0.960 -1.645 -2.206 -2.277
0.0075779 -0.30000 9.00000 2.0038676262 2.5687064877    2.004  1.971  3.6863  2.466    4  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.311e-04 1.181e-03 3.106e-03 -1.000 7.723e-03 -0.156 1.664 1.086 0.163 -0.387 -0.856 -1.530 -2.082 -2.152
0.0075779 -0.30000 9.00000 2.0044088364 2.5687293839    2.005  1.914  3.6903  2.540    4  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.310e-04 1.181e-03 3.106e-03 -1.000 7.723e-03 -0.014 1.728 1.190 0.285 -0.253 -0.714 -1.374 -1.915 -1.982
0.0075779 -0.30000 9.00000 2.0047194958 2.5687425200    2.005  1.870  3.6934  2.596    4  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.310e-04 1.181e-03 3.106e-03 -1.000 7.723e-03 0.095 1.786 1.272 0.381 -0.150 -0.604 -1.254 -1.785 -1.852
0.0075779 -0.30000 9.00000 2.0050165653 2.5687550772    2.005  1.831  3.6961  2.645    4  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.310e-04 1.181e-03 3.106e-03 -1.000 7.723e-03 0.192 1.836 1.344 0.466 -0.058 -0.508 -1.148 -1.671 -1.737
0.0075779 -0.30000 9.00000 2.0054819584 2.5687747407    2.006  1.784  3.6994  2.706    4  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.310e-04 1.182e-03 3.106e-03 -1.000 7.723e-03 0.310 1.896 1.432 0.569 0.054 -0.389 -1.018 -1.531 -1.595
0.0075779 -0.30000 9.00000 2.0061583519 2.5688033007    2.006  1.735  3.7030  2.769    4  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.309e-04 1.182e-03 3.106e-03 -1.000 7.723e-03 0.432 1.961 1.524 0.677 0.170 -0.267 -0.883 -1.386 -1.449
0.0075779 -0.30000 9.00000 2.0070838928 2.5688423448    2.007  1.688  3.7068  2.832    4  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.004e-01 2.918e-01 8.309e-04 1.182e-03 3.106e-03 -1.000 7.723e-03 0.550 2.024 1.614 0.781 0.282 -0.148 -0.752 -1.244 -1.305
0.0075779 -0.30000 9.00000 2.0087237358 2.5689114202    2.009  1.641  3.7111  2.896    4  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.004e-01 2.919e-01 8.308e-04 1.182e-03 3.105e-03 -1.000 7.723e-03 0.667 2.077 1.697 0.881 0.392 -0.030 -0.620 -1.100 -1.160
0.0075779 -0.30000 9.00000 2.0100224018 2.5689660321    2.010  1.626  3.7129  2.919    4  0.000  0.356     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.004e-01 2.919e-01 8.307e-04 1.183e-03 3.105e-03 -1.000 7.723e-03 0.706 2.089 1.722 0.914 0.429 0.010 -0.574 -1.049 -1.108
0.0075779 -0.30000 9.00000 2.0367391109 2.5700717852    2.036  1.670  3.7135  2.883    5  0.000  0.356     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.001e-01 2.921e-01 8.289e-04 1.189e-03 3.100e-03 -1.000 7.723e-03 0.594 1.968 1.606 0.800 0.317 -0.101 -0.683 -1.156 -1.215
0.0075779 -0.30000 9.00000 2.0475208759 2.5705086345    2.047  1.690  3.7137  2.866    5  0.000  0.356     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.000e-01 2.922e-01 8.282e-04 1.192e-03 3.099e-03 -1.000 7.723e-03 0.546 1.916 1.556 0.751 0.268 -0.149 -0.731 -1.203 -1.262
0.0075779 -0.30000 9.00000 2.0737001896 2.5715476441    2.073  1.742  3.7140  2.821    5  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.997e-01 2.926e-01 8.268e-04 1.201e-03 3.090e-03 -1.000 7.716e-03 0.416 1.781 1.424 0.619 0.138 -0.279 -0.860 -1.331 -1.390
0.0075779 -0.30000 9.00000 2.0967590809 2.5724381381    2.096  1.792  3.7139  2.774    5  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.993e-01 2.930e-01 8.255e-04 1.209e-03 3.083e-03 -1.000 7.710e-03 0.289 1.656 1.298 0.493 0.011 -0.406 -0.987 -1.458 -1.517
0.0075779 -0.30000 9.00000 2.0970251560 2.5724482821    2.096  1.793  3.7139  2.774    5  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.993e-01 2.930e-01 8.255e-04 1.209e-03 3.083e-03 -1.000 7.710e-03 0.288 1.655 1.296 0.491 0.010 -0.407 -0.989 -1.460 -1.519
0.0075779 -0.30000 9.00000 2.1180937290 2.5732422171    2.117  1.842  3.7131  2.726    5  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.990e-01 2.933e-01 8.243e-04 1.218e-03 3.074e-03 -1.000 7.713e-03 0.165 1.542 1.179 0.371 -0.112 -0.531 -1.115 -1.588 -1.647
0.0075779 -0.30000 9.00000 2.1278352737 2.5736032047    2.127  1.865  3.7123  2.702    5  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.988e-01 2.935e-01 8.237e-04 1.222e-03 3.069e-03 -1.000 7.714e-03 0.107 1.495 1.128 0.316 -0.168 -0.589 -1.175 -1.650 -1.710
0.0075779 -0.30000 9.00000 2.1341679096 2.5738358384    2.133  1.881  3.7112  2.683    5  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.987e-01 2.936e-01 8.233e-04 1.225e-03 3.067e-03 -1.000 7.715e-03 0.067 1.472 1.096 0.279 -0.207 -0.629 -1.219 -1.698 -1.757
0.0075779 -0.30000 9.00000 2.1465296745 2.5742854116    2.145  1.915  3.7084  2.640    6  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.985e-01 2.938e-01 8.226e-04 1.231e-03 3.061e-03 -1.000 7.716e-03 -0.018 1.427 1.033 0.204 -0.288 -0.715 -1.315 -1.801 -1.861
0.0075779 -0.30000 9.00000 2.1502537727 2.5744196851    2.149  1.926  3.7075  2.626    6  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.985e-01 2.938e-01 8.225e-04 1.231e-03 3.061e-03 -1.000 7.710e-03 -0.045 1.415 1.013 0.181 -0.314 -0.742 -1.345 -1.833 -1.895
0.0075779 -0.30000 9.00000 2.1539437771 2.5745522028    2.153  1.934  3.7070  2.617    6  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.985e-01 2.938e-01 8.223e-04 1.232e-03 3.060e-03 -1.000 7.703e-03 -0.065 1.403 0.997 0.163 -0.333 -0.763 -1.367 -1.857 -1.918
0.0075779 -0.30000 9.00000 2.1591334343 2.5747376958    2.158  1.971  3.7016  2.559    6  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.984e-01 2.939e-01 8.221e-04 1.233e-03 3.060e-03 -1.000 7.694e-03 -0.157 1.394 0.948 0.092 -0.417 -0.856 -1.479 -1.985 -2.048
0.0075779 -0.30000 9.00000 2.1603589058 2.5747813481    2.159  2.012  3.6967  2.499    6  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.984e-01 2.939e-01 8.221e-04 1.233e-03 3.060e-03 -1.000 7.692e-03 -0.260 1.372 0.888 0.010 -0.511 -0.959 -1.598 -2.119 -2.184
0.0075779 -0.30000 9.00000 2.1608216763 2.5747978175    2.159  2.060  3.6919  2.432    6  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.984e-01 2.939e-01 8.221e-04 1.233e-03 3.060e-03 -1.000 7.691e-03 -0.380 1.345 0.814 -0.089 -0.623 -1.081 -1.736 -2.270 -2.337
0.0075779 -0.30000 9.00000 2.1609737873 2.5748032292    2.160  2.104  3.6880  2.372    6  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.984e-01 2.939e-01 8.221e-04 1.233e-03 3.060e-03 -1.000 7.691e-03 -0.490 1.316 0.743 -0.181 -0.726 -1.191 -1.860 -2.405 -2.474
0.0075779 -0.30000 9.00000 2.1610505581 2.5748059601    2.160  2.148  3.6841  2.313    6  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.984e-01 2.939e-01 8.221e-04 1.233e-03 3.060e-03 -1.000 7.691e-03 -0.599 1.288 0.673 -0.271 -0.827 -1.300 -1.982 -2.539 -2.609
0.0075779 -0.30000 9.00000 2.1610555649 2.5748061382    2.160  2.151  3.6838  2.308    6  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.984e-01 2.939e-01 8.221e-04 1.233e-03 3.060e-03 -1.000 7.691e-03 -0.608 1.286 0.667 -0.279 -0.835 -1.309 -1.992 -2.550 -2.620
0.0075779 -0.30000 9.00000 2.1610991955 2.5748076902    2.160  2.187  3.6808  2.260    7  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1 -3.46e-29      0.00 6.984e-01 2.939e-01 8.221e-04 1.233e-03 3.060e-03 -1.000 7.706e-03 -0.699 1.260 0.608 -0.354 -0.920 -1.399 -2.093 -2.660 -2.731
0.0075779 -0.30000 9.00000 2.1611444950 2.5748093014    2.160  2.222  3.6780  2.214    7  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-28      0.00 6.984e-01 2.939e-01 8.221e-04 1.233e-03 3.060e-03 -1.000 7.712e-03 -0.786 1.234 0.551 -0.427 -1.001 -1.486 -2.189 -2.764 -2.837
0.0075779 -0.30000 9.00000 2.1612598896 2.5748134055    2.160  2.234  3.6771  2.199    7  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-28      0.00 6.984e-01 2.939e-01 8.221e-04 1.233e-03 3.060e-03 -1.000 7.712e-03 -0.816 1.226 0.532 -0.452 -1.028 -1.515 -2.223 -2.800 -2.873
0.0075779 -0.30000 9.00000 2.1615355015 2.5748232058    2.160  2.199  3.6800  2.245    7  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-28      0.00 6.984e-01 2.939e-01 8.220e-04 1.233e-03 3.059e-03 -1.000 7.713e-03 -0.728 1.248 0.587 -0.380 -0.947 -1.429 -2.125 -2.694 -2.766
0.0075779 -0.30000 9.00000 2.1643321514 2.5749224873    2.163  2.205  3.6796  2.239    7  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1 -3.18e-11      0.00 6.984e-01 2.937e-01 8.219e-04 1.233e-03 3.059e-03 -1.000 7.918e-03 -0.742 1.242 0.578 -0.392 -0.960 -1.442 -2.140 -2.710 -2.782
0.0075779 -0.30000 9.00000 2.1655678749 2.5749662618    2.164  2.248  3.6761  2.182    7  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-10      0.00 6.984e-01 2.937e-01 8.219e-04 1.234e-03 3.059e-03 -1.000 7.923e-03 -0.849 1.215 0.509 -0.480 -1.059 -1.548 -2.259 -2.839 -2.913
0.0075779 -0.30000 9.00000 2.1664156914 2.5749962618    2.165  2.290  3.6728  2.127    7  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-10      0.00 6.984e-01 2.937e-01 8.219e-04 1.234e-03 3.059e-03 -1.000 7.923e-03 -0.954 1.186 0.441 -0.567 -1.156 -1.653 -2.376 -2.966 -3.041
0.0075779 -0.30000 9.00000 2.1670851707 2.5750199323    2.165  2.332  3.6693  2.070    7  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-10      0.00 6.984e-01 2.937e-01 8.218e-04 1.234e-03 3.059e-03 -1.000 7.923e-03 -1.061 1.161 0.374 -0.654 -1.254 -1.758 -2.493 -3.095 -3.171
0.0075779 -0.30000 9.00000 2.1676445007 2.5750396953    2.166  2.374  3.6659  2.015    7  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1 -2.03e-10      0.00 6.984e-01 2.937e-01 8.218e-04 1.234e-03 3.059e-03 -1.000 7.923e-03 -1.165 1.139 0.310 -0.737 -1.349 -1.860 -2.608 -3.220 -3.298
0.0075779 -0.30000 9.00000 2.1681199074 2.5750564839    2.166  2.415  3.6627  1.962    7  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1 -2.48e-10      0.00 6.984e-01 2.937e-01 8.218e-04 1.234e-03 3.059e-03 -1.000 7.923e-03 -1.267 1.117 0.252 -0.820 -1.442 -1.959 -2.719 -3.338 -3.419
0.0075779 -0.30000 9.00000 2.1685316563 2.5750710175    2.166  2.455  3.6594  1.908    7  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1 -3.03e-10      0.00 6.984e-01 2.937e-01 8.218e-04 1.234e-03 3.059e-03 -1.000 7.923e-03 -1.367 1.098 0.197 -0.902 -1.534 -2.057 -2.829 -3.454 -3.538
0.0075779 -0.30000 9.00000 2.1688964367 2.5750838881    2.166  2.495  3.6560  1.855    7  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1 -3.71e-10      0.00 6.984e-01 2.937e-01 8.218e-04 1.234e-03 3.059e-03 -1.000 7.923e-03 -1.466 1.085 0.146 -0.980 -1.623 -2.152 -2.938 -3.569 -3.657
0.0075779 -0.30000 9.00000 2.1692252159 2.5750954841    2.167  2.534  3.6526  1.802    7  0.000  0.358     5.49     3.99     2.94     2.18     1.78  4 -4.52e-10      0.00 6.983e-01 2.937e-01 8.217e-04 1.234e-03 3.059e-03 -1.000 7.923e-03 -1.565 1.071 0.095 -1.058 -1.711 -2.246 -3.046 -3.683 -3.775
0.0075779 -0.30000 9.00000 2.1695280075 2.5751061599    2.167  2.573  3.6493  1.750    7  0.000  0.358     6.09     4.39     3.22     2.39     1.95  4 -5.46e-10      0.00 6.983e-01 2.937e-01 8.216e-04 1.234e-03 3.059e-03 -1.000 7.923e-03 -1.664 1.055 0.044 -1.136 -1.798 -2.340 -3.153 -3.797 -3.893
0.0075779 -0.30000 9.00000 2.1697437763 2.5751137655    2.167  2.603  3.6456  1.705    7  0.000  0.358     6.65     4.76     3.48     2.59     2.11  4 -6.31e-10      0.00 6.983e-01 2.937e-01 8.215e-04 1.234e-03 3.059e-03 -1.000 7.923e-03 -1.738 1.074 0.022 -1.184 -1.857 -2.407 -3.236 -3.888 -3.989
0.0075779 -0.30000 9.00000 2.1700108051 2.5751231754    2.167  2.642  3.6412  1.649    7  0.000  0.358     7.43     5.27     3.83     2.85     2.33  4 -7.68e-10      0.00 6.983e-01 2.937e-01 8.211e-04 1.235e-03 3.059e-03 -1.000 7.923e-03 -1.835 1.088 -0.012 -1.250 -1.936 -2.495 -3.344 -4.005 -4.112
0.0075779 -0.30000 9.00000 2.1702675819 2.5751322216    2.167  2.681  3.6379  1.596    7  0.000  0.357     8.24     5.79     4.20     3.13     2.55  4 -9.27e-10      0.00 6.983e-01 2.937e-01 8.203e-04 1.235e-03 3.059e-03 -1.000 7.923e-03 -1.932 1.075 -0.060 -1.324 -2.019 -2.585 -3.448 -4.116 -4.228
0.0075779 -0.30000 9.00000 2.1705183983 2.5751410554    2.167  2.720  3.6347  1.545    7  0.000  0.357     9.13     6.36     4.59     3.42     2.79  4 -1.12e-09      0.00 6.983e-01 2.937e-01 8.193e-04 1.237e-03 3.058e-03 -1.000 7.923e-03 -2.029 1.059 -0.110 -1.398 -2.101 -2.675 -3.552 -4.226 -4.343
0.0075779 -0.30000 9.00000 2.1707670689 2.5751498113    2.167  2.759  3.6315  1.493    7  0.000  0.356    10.11     6.98     5.02     3.75     3.06  4 -1.36e-09      0.00 6.983e-01 2.937e-01 8.182e-04 1.238e-03 3.058e-03 -1.000 7.923e-03 -2.127 1.045 -0.161 -1.472 -2.184 -2.765 -3.657 -4.337 -4.459
0.0075779 -0.30000 9.00000 2.1710102558 2.5751583719    2.166  2.799  3.6283  1.440    7  0.000  0.356    11.23     7.68     5.50     4.11     3.36  4 -1.66e-09      0.00 6.983e-01 2.937e-01 8.171e-04 1.239e-03 3.058e-03 -1.000 7.964e-03 -2.227 1.050 -0.210 -1.543 -2.267 -2.859 -3.765 -4.454 -4.580
0.0075779 -0.30000 9.00000 2.1712212563 2.5751657976    2.166  2.841  3.6249  1.384    7  0.000  0.356    12.54     8.50     6.05     4.54     3.70  4 -2.03e-09      0.00 6.983e-01 2.937e-01 8.160e-04 1.241e-03 3.058e-03 -1.000 7.964e-03 -2.333 1.057 -0.260 -1.617 -2.354 -2.957 -3.878 -4.578 -4.708
0.0075779 -0.30000 9.00000 2.1713519096 2.5751703949    2.166  2.881  3.6217  1.331    7  0.000  0.355    13.92     9.35     6.63     4.98     4.06  4 -2.46e-09      0.00 6.983e-01 2.937e-01 8.152e-04 1.242e-03 3.058e-03 -1.000 7.964e-03 -2.432 1.067 -0.306 -1.685 -2.436 -3.049 -3.985 -4.695 -4.829
0.0075779 -0.30000 9.00000 2.1714284420 2.5751730876    2.166  2.915  3.6189  1.287    7  0.000  0.355    15.21    10.14     7.16     5.38     4.39  4 -2.88e-09      0.00 6.983e-01 2.937e-01 8.145e-04 1.242e-03 3.058e-03 -1.000 7.964e-03 -2.516 1.076 -0.344 -1.742 -2.504 -3.126 -4.076 -4.794 -4.931
0.0075779 -0.30000 9.00000 2.1714959145 2.5751754613    2.165  2.948  3.6162  1.243    7  0.000  0.355    16.59    10.97     7.72     5.81     4.75  4 -3.34e-09      0.00 6.983e-01 2.937e-01 8.139e-04 1.243e-03 3.058e-03 -1.000 7.964e-03 -2.599 1.086 -0.379 -1.796 -2.569 -3.202 -4.164 -4.890 -5.031
0.0075779 -0.30000 9.00000 2.1715652943 2.5751779019    2.165  2.984  3.6132  1.194    7  0.000  0.354    18.25    11.98     8.40     6.33     5.17  4 -3.98e-09      0.00 6.983e-01 2.937e-01 8.135e-04 1.244e-03 3.058e-03 -1.000 7.964e-03 -2.689 1.099 -0.417 -1.855 -2.641 -3.285 -4.261 -4.997 -5.141
0.0075779 -0.30000 9.00000 2.1716265678 2.5751800572    2.165  3.017  3.6103  1.149    7  0.000  0.354    19.96    13.00     9.08     6.85     5.60  4 -4.67e-09      0.00 6.983e-01 2.937e-01 8.131e-04 1.244e-03 3.058e-03 -1.000 7.965e-03 -2.774 1.114 -0.451 -1.908 -2.707 -3.361 -4.351 -5.096 -5.244
0.0075779 -0.30000 9.00000 2.1716885567 2.5751822375    2.165  3.052  3.6073  1.102    7  0.000  0.354    21.91    14.15     9.85     7.44     6.08  4  -5.5e-09      0.00 6.983e-01 2.937e-01 8.130e-04 1.244e-03 3.058e-03 -1.000 7.965e-03 -2.861 1.131 -0.484 -1.961 -2.772 -3.440 -4.444 -5.198 -5.351
0.0075779 -0.30000 9.00000 2.1717607975 2.5751847783    2.164  3.090  3.6040  1.051    7  0.000  0.354    24.24    15.52    10.75     8.14     6.65  4 -6.49e-09      0.00 6.983e-01 2.937e-01 8.129e-04 1.244e-03 3.058e-03 -1.000 7.968e-03 -2.955 1.150 -0.518 -2.017 -2.843 -3.525 -4.545 -5.309 -5.467
0.0075779 -0.30000 9.00000 2.1718368530 2.5751874530    2.163  3.128  3.6006  0.999    7  0.000  0.354    26.85    17.04    11.76     8.91     7.28  4 -7.77e-09      0.00 6.983e-01 2.937e-01 8.128e-04 1.245e-03 3.058e-03 -1.000 7.968e-03 -3.051 1.170 -0.552 -2.074 -2.915 -3.611 -4.647 -5.422 -5.584
0.0075779 -0.30000 9.00000 2.1719193459 2.5751903538    2.163  3.167  3.5972  0.947    7  0.000  0.354    29.77    18.73    12.87     9.76     7.98  4 -9.31e-09      0.00 6.983e-01 2.937e-01 8.127e-04 1.245e-03 3.058e-03 -1.000 7.968e-03 -3.147 1.197 -0.580 -2.125 -2.983 -3.697 -4.751 -5.536 -5.703
0.0075779 -0.30000 9.00000 2.1719765663 2.5751923658    2.162  3.196  3.5946  0.907    7  0.000  0.354    32.21    20.12    13.78    10.47     8.56  3 -1.07e-08      0.00 6.983e-01 2.937e-01 8.127e-04 1.245e-03 3.058e-03 -1.000 7.969e-03 -3.220 1.218 -0.600 -2.162 -3.033 -3.762 -4.829 -5.622 -5.793
0.0075779 -0.30000 9.00000 2.1719906330 2.5751928604    2.162  3.217  3.5927  0.879    7  0.000  0.354    34.08    21.19    14.48    11.01     9.00  3 -1.16e-08      0.00 6.983e-01 2.937e-01 8.127e-04 1.245e-03 3.058e-03 -1.000 7.969e-03 -3.272 1.235 -0.613 -2.188 -3.069 -3.808 -4.885 -5.683 -5.858
0.0075779 -0.30000 9.00000 2.1720056534 2.5751933885    2.161  3.214  3.5930  0.882    7  0.000  0.354    33.84    21.05    14.39    10.94     8.94  3 -1.15e-08      0.00 6.983e-01 2.937e-01 8.127e-04 1.245e-03 3.058e-03 -1.000 7.969e-03 -3.266 1.232 -0.611 -2.185 -3.064 -3.802 -4.878 -5.675 -5.850
0.0075779 -0.30000 9.00000 2.1720068455 2.5751934305    2.161  3.199  3.5944  0.903    7  0.000  0.354    32.46    20.27    13.88    10.54     8.62  3 -1.08e-08      0.00 6.983e-01 2.937e-01 8.127e-04 1.245e-03 3.058e-03 -1.000 7.969e-03 -3.227 1.220 -0.602 -2.166 -3.038 -3.768 -4.837 -5.630 -5.802
0.0075779 -0.30000 9.00000 2.1720070839 2.5751934388    2.161  3.158  3.5981  0.959    7  0.000  0.354    29.05    18.31    12.60     9.56     7.81  4 -8.93e-09      0.00 6.983e-01 2.937e-01 8.127e-04 1.245e-03 3.058e-03 -1.000 7.969e-03 -3.124 1.191 -0.574 -2.113 -2.967 -3.677 -4.726 -5.508 -5.675
0.0075779 -0.30000 9.00000 2.1720073223 2.5751934472    2.161  3.132  3.6003  0.994    7  0.000  0.354    27.12    17.20    11.87     8.99     7.35  4 -7.94e-09      0.00 6.983e-01 2.937e-01 8.127e-04 1.245e-03 3.058e-03 -1.000 7.969e-03 -3.060 1.173 -0.555 -2.079 -2.921 -3.619 -4.657 -5.433 -5.595
0.0075779 -0.30000 9.00000 2.1720075607 2.5751934556    2.161  3.175  3.5965  0.935    7  0.000  0.354    30.47    19.13    13.13     9.97     8.15  4 -9.68e-09      0.00 6.983e-01 2.937e-01 8.127e-04 1.245e-03 3.058e-03 -1.000 7.969e-03 -3.169 1.203 -0.586 -2.136 -2.997 -3.716 -4.774 -5.561 -5.729
0.0075779 -0.30000 9.00000 2.1720077991 2.5751934640    2.161  3.214  3.5930  0.883    7  0.000  0.354    33.79    21.03    14.37    10.92     8.93  3 -1.16e-08      0.00 6.983e-01 2.937e-01 8.127e-04 1.245e-03 3.058e-03 -1.000 7.969e-03 -3.265 1.232 -0.611 -2.184 -3.063 -3.801 -4.877 -5.674 -5.848
0.0075779 -0.30000 9.00000 2.1720085144 2.5751934891    2.161  3.215  3.5929  0.881    7  0.000  0.354    33.93    21.11    14.43    10.96     8.97  3 -1.16e-08      0.00 6.983e-01 2.937e-01 8.127e-04 1.245e-03 3.058e-03 -1.000 7.969e-03 -3.269 1.233 -0.612 -2.187 -3.066 -3.805 -4.881 -5.679 -5.853
0.0075779 -0.30000 9.00000 2.1720089912 2.5751935059    2.161  3.194  3.5949  0.910    7  0.000  0.354    32.00    20.00    13.71    10.41     8.51  3 -1.05e-08      0.00 6.983e-01 2.937e-01 8.127e-04 1.245e-03 3.058e-03 -1.000 7.969e-03 -3.214 1.216 -0.598 -2.159 -3.029 -3.757 -4.823 -5.614 -5.786
0.0075779 -0.30000 9.00000 2.1720092297 2.5751935143    2.161  3.180  3.5961  0.929    7  0.000  0.354    30.83    19.34    13.27    10.07     8.23  4 -9.86e-09      0.00 6.983e-01 2.937e-01 8.127e-04 1.245e-03 3.058e-03 -1.000 7.969e-03 -3.180 1.206 -0.589 -2.142 -3.005 -3.726 -4.786 -5.574 -5.743
